Date,Centre_Name,Commodity_Name,Price
20-09-22,DEHRADUN,Wheat,1450.0
20-09-22,RAIPUR,Wheat,2000.0
20-09-22,PANAJI,Wheat,
20-09-22,AHMEDABAD,Wheat,1300.0
20-09-22,RAJKOT,Wheat,1800.0
20-09-22,BHOPAL,Wheat,1300.0
20-09-22,INDORE,Wheat,
20-09-22,MUMBAI,Wheat,2025.0
20-09-22,NAGPUR,Wheat,1747.0
20-09-22,JAIPUR,Wheat,1550.0
20-09-22,JODHPUR,Wheat,
20-09-22,KOTA,Wheat,1500.0
20-09-22,PATNA,Wheat,
20-09-22,BHAGALPUR,Wheat,
20-09-22,RANCHI,Wheat,
20-09-22,BHUBANESHWAR,Wheat,
20-09-22,CUTTACK,Wheat,
20-09-22,SAMBALPUR,Wheat,
20-09-22,KOLKATA,Wheat,
20-09-22,SILIGURI,Wheat,
20-09-22,PORT BLAIR,Wheat,2400.0
20-09-22,ITANAGAR,Wheat,
20-09-22,GUWAHATI,Wheat,1700.0
20-09-22,SHILLONG,Wheat,
20-09-22,AIZWAL,Wheat,
20-09-22,DIMAPUR,Wheat,1320.0
20-09-22,AGARTALA,Wheat,
20-09-22,VIJAYWADA,Wheat,2367.0
20-09-22,BENGALURU,Wheat,
20-09-22,DHARWAD,Wheat,
20-09-22,T.PURAM,Wheat,1900.0
20-09-22,ERNAKULAM,Wheat,2200.0
20-09-22,PUDUCHERRY,Wheat,2300.0
20-09-22,CHENNAI,Wheat,
20-09-22,DINDIGUL,Wheat,2200.0
20-09-22,THIRUCHIRAPALLI,Wheat,
20-09-22,HYDERABAD,Wheat,2300.0
21-09-22,CHANDIGARH,Wheat,1700.0
21-09-22,DELHI,Wheat,1610.0
21-09-22,HISAR,Wheat,
21-09-22,KARNAL,Wheat,1300.0
21-09-22,SHIMLA,Wheat,
21-09-22,MANDI,Wheat,
21-09-22,SRINAGAR,Wheat,
21-09-22,JAMMU,Wheat,1420.0
21-09-22,AMRITSAR,Wheat,1450.0
21-09-22,LUDHIANA,Wheat,1300.0
21-09-22,BATHINDA,Wheat,
21-09-22,LUCKNOW,Wheat,1435.0
21-09-22,KANPUR,Wheat,1450.0
21-09-22,VARANASI,Wheat,1450.0
21-09-22,AGRA,Wheat,1500.0
21-09-22,DEHRADUN,Wheat,1450.0
21-09-22,RAIPUR,Wheat,2000.0
21-09-22,PANAJI,Wheat,
21-09-22,AHMEDABAD,Wheat,1300.0
21-09-22,RAJKOT,Wheat,1800.0
21-09-22,BHOPAL,Wheat,1300.0
21-09-22,INDORE,Wheat,1625.0
21-09-22,MUMBAI,Wheat,2025.0
21-09-22,NAGPUR,Wheat,1747.0
21-09-22,JAIPUR,Wheat,1550.0
21-09-22,JODHPUR,Wheat,
21-09-22,KOTA,Wheat,1500.0
21-09-22,PATNA,Wheat,
21-09-22,BHAGALPUR,Wheat,
21-09-22,RANCHI,Wheat,1750.0
21-09-22,BHUBANESHWAR,Wheat,1580.0
21-09-22,CUTTACK,Wheat,
21-09-22,SAMBALPUR,Wheat,
21-09-22,KOLKATA,Wheat,
21-09-22,SILIGURI,Wheat,
21-09-22,PORT BLAIR,Wheat,
21-09-22,ITANAGAR,Wheat,
21-09-22,GUWAHATI,Wheat,1700.0
21-09-22,SHILLONG,Wheat,
21-09-22,AIZWAL,Wheat,
21-09-22,DIMAPUR,Wheat,
21-09-22,AGARTALA,Wheat,
21-09-22,VIJAYWADA,Wheat,2367.0
21-09-22,BENGALURU,Wheat,
21-09-22,DHARWAD,Wheat,
21-09-22,T.PURAM,Wheat,
21-09-22,ERNAKULAM,Wheat,
21-09-22,PUDUCHERRY,Wheat,2300.0
21-09-22,CHENNAI,Wheat,2400.0
21-09-22,DINDIGUL,Wheat,2200.0
21-09-22,THIRUCHIRAPALLI,Wheat,2100.0
21-09-22,HYDERABAD,Wheat,2300.0
24-09-22,CHANDIGARH,Wheat,1700.0
24-09-22,DELHI,Wheat,1610.0
24-09-22,HISAR,Wheat,
24-09-22,KARNAL,Wheat,1300.0
24-09-22,SHIMLA,Wheat,
24-09-22,MANDI,Wheat,
24-09-22,SRINAGAR,Wheat,
24-09-22,JAMMU,Wheat,1400.0
24-09-22,AMRITSAR,Wheat,1450.0
24-09-22,LUDHIANA,Wheat,
24-09-22,BATHINDA,Wheat,
24-09-22,LUCKNOW,Wheat,1435.0
24-09-22,KANPUR,Wheat,1430.0
24-09-22,VARANASI,Wheat,1450.0
24-09-22,AGRA,Wheat,1500.0
24-09-22,DEHRADUN,Wheat,1450.0
24-09-22,RAIPUR,Wheat,2000.0
24-09-22,PANAJI,Wheat,
24-09-22,AHMEDABAD,Wheat,1300.0
24-09-22,RAJKOT,Wheat,1800.0
24-09-22,BHOPAL,Wheat,1300.0
24-09-22,INDORE,Wheat,1625.0
24-09-22,MUMBAI,Wheat,2025.0
24-09-22,NAGPUR,Wheat,1772.0
24-09-22,JAIPUR,Wheat,1550.0
24-09-22,JODHPUR,Wheat,
24-09-22,KOTA,Wheat,1500.0
24-09-22,PATNA,Wheat,1350.0
24-09-22,BHAGALPUR,Wheat,1400.0
24-09-22,RANCHI,Wheat,
24-09-22,BHUBANESHWAR,Wheat,1580.0
24-09-22,CUTTACK,Wheat,
24-09-22,SAMBALPUR,Wheat,1570.0
24-09-22,KOLKATA,Wheat,
24-09-22,SILIGURI,Wheat,1575.0
24-09-22,PORT BLAIR,Wheat,
24-09-22,ITANAGAR,Wheat,
24-09-22,GUWAHATI,Wheat,1700.0
24-09-22,SHILLONG,Wheat,
24-09-22,AIZWAL,Wheat,
24-09-22,DIMAPUR,Wheat,
24-09-22,AGARTALA,Wheat,
24-09-22,VIJAYWADA,Wheat,2367.0
24-09-22,BENGALURU,Wheat,
24-09-22,DHARWAD,Wheat,
24-09-22,T.PURAM,Wheat,1900.0
24-09-22,ERNAKULAM,Wheat,2200.0
24-09-22,PUDUCHERRY,Wheat,2300.0
24-09-22,CHENNAI,Wheat,2400.0
24-09-22,DINDIGUL,Wheat,2200.0
24-09-22,THIRUCHIRAPALLI,Wheat,2100.0
24-09-22,HYDERABAD,Wheat,2300.0
25-09-22,CHANDIGARH,Wheat,1700.0
25-09-22,DELHI,Wheat,1590.0
25-09-22,HISAR,Wheat,
25-09-22,KARNAL,Wheat,1300.0
25-09-22,SHIMLA,Wheat,
25-09-22,MANDI,Wheat,
25-09-22,SRINAGAR,Wheat,
25-09-22,JAMMU,Wheat,1400.0
25-09-22,AMRITSAR,Wheat,
25-09-22,LUDHIANA,Wheat,1300.0
25-09-22,BATHINDA,Wheat,1360.0
25-09-22,LUCKNOW,Wheat,1435.0
25-09-22,KANPUR,Wheat,1430.0
25-09-22,VARANASI,Wheat,1450.0
25-09-22,AGRA,Wheat,1500.0
25-09-22,DEHRADUN,Wheat,1450.0
25-09-22,RAIPUR,Wheat,2000.0
25-09-22,PANAJI,Wheat,
25-09-22,AHMEDABAD,Wheat,1300.0
25-09-22,RAJKOT,Wheat,1800.0
25-09-22,BHOPAL,Wheat,1300.0
25-09-22,INDORE,Wheat,1625.0
25-09-22,MUMBAI,Wheat,2050.0
25-09-22,NAGPUR,Wheat,1772.0
25-09-22,JAIPUR,Wheat,
25-09-22,JODHPUR,Wheat,
25-09-22,KOTA,Wheat,
25-09-22,PATNA,Wheat,1350.0
25-09-22,BHAGALPUR,Wheat,
25-09-22,RANCHI,Wheat,
25-09-22,BHUBANESHWAR,Wheat,1580.0
25-09-22,CUTTACK,Wheat,
25-09-22,SAMBALPUR,Wheat,1570.0
25-09-22,KOLKATA,Wheat,
25-09-22,SILIGURI,Wheat,
25-09-22,PORT BLAIR,Wheat,2400.0
25-09-22,ITANAGAR,Wheat,
25-09-22,GUWAHATI,Wheat,
25-09-22,SHILLONG,Wheat,
25-09-22,AIZWAL,Wheat,
25-09-22,DIMAPUR,Wheat,1320.0
25-09-22,AGARTALA,Wheat,
25-09-22,VIJAYWADA,Wheat,2367.0
25-09-22,BENGALURU,Wheat,1900.0
25-09-22,DHARWAD,Wheat,2450.0
25-09-22,T.PURAM,Wheat,1900.0
25-09-22,ERNAKULAM,Wheat,2200.0
25-09-22,PUDUCHERRY,Wheat,2300.0
25-09-22,CHENNAI,Wheat,2400.0
25-09-22,DINDIGUL,Wheat,2200.0
25-09-22,THIRUCHIRAPALLI,Wheat,2100.0
25-09-22,HYDERABAD,Wheat,2300.0
26-09-22,CHANDIGARH,Wheat,1700.0
26-09-22,DELHI,Wheat,1590.0
26-09-22,HISAR,Wheat,1400.0
26-09-22,KARNAL,Wheat,1300.0
26-09-22,SHIMLA,Wheat,
26-09-22,MANDI,Wheat,
26-09-22,SRINAGAR,Wheat,
26-09-22,JAMMU,Wheat,1400.0
26-09-22,AMRITSAR,Wheat,1450.0
26-09-22,LUDHIANA,Wheat,1300.0
26-09-22,BATHINDA,Wheat,1360.0
26-09-22,LUCKNOW,Wheat,1435.0
26-09-22,KANPUR,Wheat,1430.0
26-09-22,VARANASI,Wheat,1450.0
26-09-22,AGRA,Wheat,1500.0
26-09-22,DEHRADUN,Wheat,1450.0
26-09-22,RAIPUR,Wheat,2000.0
26-09-22,PANAJI,Wheat,
26-09-22,AHMEDABAD,Wheat,1300.0
26-09-22,RAJKOT,Wheat,1800.0
26-09-22,BHOPAL,Wheat,1300.0
26-09-22,INDORE,Wheat,1625.0
26-09-22,MUMBAI,Wheat,2050.0
26-09-22,NAGPUR,Wheat,1772.0
26-09-22,JAIPUR,Wheat,1550.0
26-09-22,JODHPUR,Wheat,1550.0
26-09-22,KOTA,Wheat,
26-09-22,PATNA,Wheat,1350.0
26-09-22,BHAGALPUR,Wheat,1400.0
26-09-22,RANCHI,Wheat,
26-09-22,BHUBANESHWAR,Wheat,1580.0
26-09-22,CUTTACK,Wheat,
26-09-22,SAMBALPUR,Wheat,1570.0
26-09-22,KOLKATA,Wheat,
26-09-22,SILIGURI,Wheat,
26-09-22,PORT BLAIR,Wheat,2400.0
26-09-22,ITANAGAR,Wheat,
26-09-22,GUWAHATI,Wheat,1700.0
26-09-22,SHILLONG,Wheat,
26-09-22,AIZWAL,Wheat,
26-09-22,DIMAPUR,Wheat,1320.0
26-09-22,AGARTALA,Wheat,
26-09-22,VIJAYWADA,Wheat,2367.0
26-09-22,BENGALURU,Wheat,1900.0
26-09-22,DHARWAD,Wheat,2450.0
26-09-22,T.PURAM,Wheat,1900.0
26-09-22,ERNAKULAM,Wheat,2200.0
26-09-22,PUDUCHERRY,Wheat,2300.0
26-09-22,CHENNAI,Wheat,2400.0
26-09-22,DINDIGUL,Wheat,2200.0
26-09-22,THIRUCHIRAPALLI,Wheat,2100.0
26-09-22,HYDERABAD,Wheat,2300.0
27-09-22,CHANDIGARH,Wheat,1700.0
27-09-22,DELHI,Wheat,1590.0
27-09-22,HISAR,Wheat,1400.0
27-09-22,KARNAL,Wheat,1330.0
27-09-22,SHIMLA,Wheat,
27-09-22,MANDI,Wheat,
27-09-22,SRINAGAR,Wheat,
27-09-22,JAMMU,Wheat,1400.0
27-09-22,AMRITSAR,Wheat,1450.0
27-09-22,LUDHIANA,Wheat,1300.0
27-09-22,BATHINDA,Wheat,1360.0
27-09-22,LUCKNOW,Wheat,1435.0
27-09-22,KANPUR,Wheat,1465.0
27-09-22,VARANASI,Wheat,1450.0
27-09-22,AGRA,Wheat,1500.0
27-09-22,DEHRADUN,Wheat,1450.0
27-09-22,RAIPUR,Wheat,2000.0
27-09-22,PANAJI,Wheat,
27-09-22,AHMEDABAD,Wheat,1300.0
27-09-22,RAJKOT,Wheat,1800.0
27-09-22,BHOPAL,Wheat,1300.0
27-09-22,INDORE,Wheat,1625.0
27-09-22,MUMBAI,Wheat,2100.0
27-09-22,NAGPUR,Wheat,1812.0
27-09-22,JAIPUR,Wheat,1550.0
27-09-22,JODHPUR,Wheat,1550.0
27-09-22,KOTA,Wheat,1500.0
27-09-22,PATNA,Wheat,1350.0
27-09-22,BHAGALPUR,Wheat,1400.0
27-09-22,RANCHI,Wheat,
27-09-22,BHUBANESHWAR,Wheat,1580.0
27-09-22,CUTTACK,Wheat,
27-09-22,SAMBALPUR,Wheat,1570.0
27-09-22,KOLKATA,Wheat,
27-09-22,SILIGURI,Wheat,1575.0
27-09-22,PORT BLAIR,Wheat,2400.0
27-09-22,ITANAGAR,Wheat,
27-09-22,GUWAHATI,Wheat,1700.0
27-09-22,SHILLONG,Wheat,
27-09-22,AIZWAL,Wheat,
27-09-22,DIMAPUR,Wheat,1320.0
27-09-22,AGARTALA,Wheat,
27-09-22,VIJAYWADA,Wheat,2367.0
27-09-22,BENGALURU,Wheat,1900.0
27-09-22,DHARWAD,Wheat,2450.0
27-09-22,T.PURAM,Wheat,2200.0
27-09-22,ERNAKULAM,Wheat,2200.0
27-09-22,PUDUCHERRY,Wheat,2300.0
27-09-22,CHENNAI,Wheat,2400.0
27-09-22,DINDIGUL,Wheat,
27-09-22,THIRUCHIRAPALLI,Wheat,2200.0
27-09-22,HYDERABAD,Wheat,2300.0
28-09-22,CHANDIGARH,Wheat,1700.0
28-09-22,DELHI,Wheat,1590.0
28-09-22,HISAR,Wheat,1400.0
28-09-22,KARNAL,Wheat,1330.0
28-09-22,SHIMLA,Wheat,
28-09-22,MANDI,Wheat,
28-09-22,SRINAGAR,Wheat,
28-09-22,JAMMU,Wheat,1400.0
28-09-22,AMRITSAR,Wheat,1450.0
28-09-22,LUDHIANA,Wheat,
28-09-22,BATHINDA,Wheat,
28-09-22,LUCKNOW,Wheat,1400.0
28-09-22,KANPUR,Wheat,1465.0
28-09-22,VARANASI,Wheat,1450.0
28-09-22,AGRA,Wheat,1500.0
28-09-22,DEHRADUN,Wheat,1450.0
28-09-22,RAIPUR,Wheat,2000.0
28-09-22,PANAJI,Wheat,
28-09-22,AHMEDABAD,Wheat,1300.0
28-09-22,RAJKOT,Wheat,1800.0
28-09-22,BHOPAL,Wheat,1300.0
28-09-22,INDORE,Wheat,1625.0
28-09-22,MUMBAI,Wheat,2100.0
28-09-22,NAGPUR,Wheat,1812.0
28-09-22,JAIPUR,Wheat,1550.0
28-09-22,JODHPUR,Wheat,1550.0
28-09-22,KOTA,Wheat,1500.0
28-09-22,PATNA,Wheat,
28-09-22,BHAGALPUR,Wheat,1400.0
28-09-22,RANCHI,Wheat,
28-09-22,BHUBANESHWAR,Wheat,1580.0
28-09-22,CUTTACK,Wheat,
28-09-22,SAMBALPUR,Wheat,1570.0
28-09-22,KOLKATA,Wheat,
28-09-22,SILIGURI,Wheat,
28-09-22,PORT BLAIR,Wheat,2400.0
28-09-22,ITANAGAR,Wheat,
28-09-22,GUWAHATI,Wheat,1700.0
28-09-22,SHILLONG,Wheat,
28-09-22,AIZWAL,Wheat,
28-09-22,DIMAPUR,Wheat,1320.0
28-09-22,AGARTALA,Wheat,
28-09-22,VIJAYWADA,Wheat,2367.0
28-09-22,BENGALURU,Wheat,1900.0
28-09-22,DHARWAD,Wheat,2450.0
28-09-22,T.PURAM,Wheat,2200.0
28-09-22,ERNAKULAM,Wheat,2200.0
28-09-22,PUDUCHERRY,Wheat,2300.0
28-09-22,CHENNAI,Wheat,2400.0
28-09-22,DINDIGUL,Wheat,2200.0
28-09-22,THIRUCHIRAPALLI,Wheat,2200.0
28-09-22,HYDERABAD,Wheat,2300.0
01-10-22,CHANDIGARH,Wheat,1700.0
01-10-22,DELHI,Wheat,1560.0
01-10-22,HISAR,Wheat,1400.0
01-10-22,KARNAL,Wheat,1330.0
01-10-22,SHIMLA,Wheat,
01-10-22,MANDI,Wheat,
01-10-22,SRINAGAR,Wheat,
01-10-22,JAMMU,Wheat,1400.0
01-10-22,AMRITSAR,Wheat,1450.0
01-10-22,LUDHIANA,Wheat,1300.0
01-10-22,BATHINDA,Wheat,1360.0
01-10-22,LUCKNOW,Wheat,1400.0
01-10-22,KANPUR,Wheat,1370.0
01-10-22,VARANASI,Wheat,
01-10-22,AGRA,Wheat,1500.0
01-10-22,DEHRADUN,Wheat,1450.0
01-10-22,RAIPUR,Wheat,2000.0
01-10-22,PANAJI,Wheat,
01-10-22,AHMEDABAD,Wheat,1300.0
01-10-22,RAJKOT,Wheat,1800.0
01-10-22,BHOPAL,Wheat,1300.0
01-10-22,INDORE,Wheat,1625.0
01-10-22,MUMBAI,Wheat,2100.0
01-10-22,NAGPUR,Wheat,1812.0
01-10-22,JAIPUR,Wheat,1550.0
01-10-22,JODHPUR,Wheat,1550.0
01-10-22,KOTA,Wheat,1500.0
01-10-22,PATNA,Wheat,
01-10-22,BHAGALPUR,Wheat,1400.0
01-10-22,RANCHI,Wheat,
01-10-22,BHUBANESHWAR,Wheat,1580.0
01-10-22,CUTTACK,Wheat,
01-10-22,SAMBALPUR,Wheat,1570.0
01-10-22,KOLKATA,Wheat,
01-10-22,SILIGURI,Wheat,1500.0
01-10-22,PORT BLAIR,Wheat,2400.0
01-10-22,ITANAGAR,Wheat,
01-10-22,GUWAHATI,Wheat,1700.0
01-10-22,SHILLONG,Wheat,
01-10-22,AIZWAL,Wheat,
01-10-22,DIMAPUR,Wheat,
01-10-22,AGARTALA,Wheat,
01-10-22,VIJAYWADA,Wheat,2367.0
01-10-22,BENGALURU,Wheat,1900.0
01-10-22,DHARWAD,Wheat,2500.0
01-10-22,T.PURAM,Wheat,2300.0
01-10-22,ERNAKULAM,Wheat,
01-10-22,PUDUCHERRY,Wheat,2300.0
01-10-22,CHENNAI,Wheat,2400.0
01-10-22,DINDIGUL,Wheat,2250.0
01-10-22,THIRUCHIRAPALLI,Wheat,2200.0
01-10-22,HYDERABAD,Wheat,2300.0
03-10-22,CHANDIGARH,Wheat,1700.0
03-10-22,DELHI,Wheat,1560.0
03-10-22,HISAR,Wheat,1400.0
03-10-22,KARNAL,Wheat,1350.0
03-10-22,SHIMLA,Wheat,
03-10-22,MANDI,Wheat,
03-10-22,SRINAGAR,Wheat,
03-10-22,JAMMU,Wheat,1400.0
03-10-22,AMRITSAR,Wheat,
03-10-22,LUDHIANA,Wheat,1300.0
03-10-22,BATHINDA,Wheat,1360.0
03-10-22,LUCKNOW,Wheat,1400.0
03-10-22,KANPUR,Wheat,1370.0
03-10-22,VARANASI,Wheat,1450.0
03-10-22,AGRA,Wheat,1500.0
03-10-22,DEHRADUN,Wheat,1450.0
03-10-22,RAIPUR,Wheat,2000.0
03-10-22,PANAJI,Wheat,
03-10-22,AHMEDABAD,Wheat,1300.0
03-10-22,RAJKOT,Wheat,1800.0
03-10-22,BHOPAL,Wheat,1300.0
03-10-22,INDORE,Wheat,1625.0
03-10-22,MUMBAI,Wheat,2100.0
03-10-22,NAGPUR,Wheat,1812.0
03-10-22,JAIPUR,Wheat,1550.0
03-10-22,JODHPUR,Wheat,1550.0
03-10-22,KOTA,Wheat,1500.0
03-10-22,PATNA,Wheat,1350.0
03-10-22,BHAGALPUR,Wheat,1400.0
03-10-22,RANCHI,Wheat,1800.0
03-10-22,BHUBANESHWAR,Wheat,1580.0
03-10-22,CUTTACK,Wheat,
03-10-22,SAMBALPUR,Wheat,1570.0
03-10-22,KOLKATA,Wheat,
03-10-22,SILIGURI,Wheat,1500.0
03-10-22,PORT BLAIR,Wheat,2400.0
03-10-22,ITANAGAR,Wheat,
03-10-22,GUWAHATI,Wheat,1700.0
03-10-22,SHILLONG,Wheat,
03-10-22,AIZWAL,Wheat,
03-10-22,DIMAPUR,Wheat,
03-10-22,AGARTALA,Wheat,
03-10-22,VIJAYWADA,Wheat,2367.0
03-10-22,BENGALURU,Wheat,1900.0
03-10-22,DHARWAD,Wheat,2500.0
03-10-22,T.PURAM,Wheat,2300.0
03-10-22,ERNAKULAM,Wheat,2200.0
03-10-22,PUDUCHERRY,Wheat,2300.0
03-10-22,CHENNAI,Wheat,2400.0
03-10-22,DINDIGUL,Wheat,2250.0
03-10-22,THIRUCHIRAPALLI,Wheat,2200.0
03-10-22,HYDERABAD,Wheat,2300.0
04-10-22,CHANDIGARH,Wheat,1700.0
04-10-22,DELHI,Wheat,
04-10-22,HISAR,Wheat,1400.0
04-10-22,KARNAL,Wheat,1400.0
04-10-22,SHIMLA,Wheat,
04-10-22,MANDI,Wheat,
04-10-22,SRINAGAR,Wheat,
04-10-22,JAMMU,Wheat,1400.0
04-10-22,AMRITSAR,Wheat,1450.0
04-10-22,LUDHIANA,Wheat,1300.0
04-10-22,BATHINDA,Wheat,1360.0
04-10-22,LUCKNOW,Wheat,1385.0
04-10-22,KANPUR,Wheat,1370.0
04-10-22,VARANASI,Wheat,1450.0
04-10-22,AGRA,Wheat,1450.0
04-10-22,DEHRADUN,Wheat,1450.0
04-10-22,RAIPUR,Wheat,2000.0
04-10-22,PANAJI,Wheat,
04-10-22,AHMEDABAD,Wheat,1300.0
04-10-22,RAJKOT,Wheat,1800.0
04-10-22,BHOPAL,Wheat,1300.0
04-10-22,INDORE,Wheat,1650.0
04-10-22,MUMBAI,Wheat,2100.0
04-10-22,NAGPUR,Wheat,1812.0
04-10-22,JAIPUR,Wheat,1550.0
04-10-22,JODHPUR,Wheat,
04-10-22,KOTA,Wheat,1500.0
04-10-22,PATNA,Wheat,1350.0
04-10-22,BHAGALPUR,Wheat,1300.0
04-10-22,RANCHI,Wheat,1800.0
04-10-22,BHUBANESHWAR,Wheat,1580.0
04-10-22,CUTTACK,Wheat,
04-10-22,SAMBALPUR,Wheat,1570.0
04-10-22,KOLKATA,Wheat,
04-10-22,SILIGURI,Wheat,1450.0
04-10-22,PORT BLAIR,Wheat,2400.0
04-10-22,ITANAGAR,Wheat,
04-10-22,GUWAHATI,Wheat,1700.0
04-10-22,SHILLONG,Wheat,
04-10-22,AIZWAL,Wheat,
04-10-22,DIMAPUR,Wheat,
04-10-22,AGARTALA,Wheat,
04-10-22,VIJAYWADA,Wheat,2367.0
04-10-22,BENGALURU,Wheat,1900.0
04-10-22,DHARWAD,Wheat,2550.0
04-10-22,T.PURAM,Wheat,2300.0
04-10-22,ERNAKULAM,Wheat,2200.0
04-10-22,PUDUCHERRY,Wheat,2300.0
04-10-22,CHENNAI,Wheat,2400.0
04-10-22,DINDIGUL,Wheat,2250.0
04-10-22,THIRUCHIRAPALLI,Wheat,2200.0
04-10-22,HYDERABAD,Wheat,2300.0
05-10-22,CHANDIGARH,Wheat,1700.0
05-10-22,DELHI,Wheat,1560.0
05-10-22,HISAR,Wheat,1400.0
05-10-22,KARNAL,Wheat,1400.0
05-10-22,SHIMLA,Wheat,
05-10-22,MANDI,Wheat,
05-10-22,SRINAGAR,Wheat,
05-10-22,JAMMU,Wheat,1400.0
05-10-22,AMRITSAR,Wheat,1450.0
05-10-22,LUDHIANA,Wheat,1300.0
05-10-22,BATHINDA,Wheat,1360.0
05-10-22,LUCKNOW,Wheat,1320.0
05-10-22,KANPUR,Wheat,1330.0
05-10-22,VARANASI,Wheat,
05-10-22,AGRA,Wheat,1450.0
05-10-22,DEHRADUN,Wheat,
05-10-22,RAIPUR,Wheat,2000.0
05-10-22,PANAJI,Wheat,
05-10-22,AHMEDABAD,Wheat,1300.0
05-10-22,RAJKOT,Wheat,1800.0
05-10-22,BHOPAL,Wheat,1300.0
05-10-22,INDORE,Wheat,1650.0
05-10-22,MUMBAI,Wheat,2100.0
05-10-22,NAGPUR,Wheat,1870.0
05-10-22,JAIPUR,Wheat,1550.0
05-10-22,JODHPUR,Wheat,
05-10-22,KOTA,Wheat,1500.0
05-10-22,PATNA,Wheat,1350.0
05-10-22,BHAGALPUR,Wheat,1300.0
05-10-22,RANCHI,Wheat,
05-10-22,BHUBANESHWAR,Wheat,
05-10-22,CUTTACK,Wheat,
05-10-22,SAMBALPUR,Wheat,
05-10-22,KOLKATA,Wheat,
05-10-22,SILIGURI,Wheat,1450.0
05-10-22,PORT BLAIR,Wheat,2400.0
05-10-22,ITANAGAR,Wheat,
05-10-22,GUWAHATI,Wheat,1700.0
05-10-22,SHILLONG,Wheat,
05-10-22,AIZWAL,Wheat,
05-10-22,DIMAPUR,Wheat,
05-10-22,AGARTALA,Wheat,
05-10-22,VIJAYWADA,Wheat,2367.0
05-10-22,BENGALURU,Wheat,1900.0
05-10-22,DHARWAD,Wheat,2550.0
05-10-22,T.PURAM,Wheat,2300.0
05-10-22,ERNAKULAM,Wheat,
05-10-22,PUDUCHERRY,Wheat,2300.0
05-10-22,CHENNAI,Wheat,2400.0
05-10-22,DINDIGUL,Wheat,2250.0
05-10-22,THIRUCHIRAPALLI,Wheat,2200.0
05-10-22,HYDERABAD,Wheat,2300.0
08-10-22,CHANDIGARH,Wheat,1700.0
08-10-22,DELHI,Wheat,1560.0
08-10-22,HISAR,Wheat,1400.0
08-10-22,KARNAL,Wheat,1400.0
08-10-22,SHIMLA,Wheat,
08-10-22,MANDI,Wheat,
08-10-22,SRINAGAR,Wheat,
08-10-22,JAMMU,Wheat,1400.0
08-10-22,AMRITSAR,Wheat,1450.0
08-10-22,LUDHIANA,Wheat,1300.0
08-10-22,BATHINDA,Wheat,1360.0
08-10-22,LUCKNOW,Wheat,1290.0
08-10-22,KANPUR,Wheat,1330.0
08-10-22,VARANASI,Wheat,1450.0
08-10-22,AGRA,Wheat,1400.0
08-10-22,DEHRADUN,Wheat,1450.0
08-10-22,RAIPUR,Wheat,2000.0
08-10-22,PANAJI,Wheat,
08-10-22,AHMEDABAD,Wheat,1300.0
08-10-22,RAJKOT,Wheat,1800.0
08-10-22,BHOPAL,Wheat,1300.0
08-10-22,INDORE,Wheat,1650.0
08-10-22,MUMBAI,Wheat,2100.0
08-10-22,NAGPUR,Wheat,1870.0
08-10-22,JAIPUR,Wheat,1550.0
08-10-22,JODHPUR,Wheat,1550.0
08-10-22,KOTA,Wheat,1500.0
08-10-22,PATNA,Wheat,
08-10-22,BHAGALPUR,Wheat,
08-10-22,RANCHI,Wheat,1800.0
08-10-22,BHUBANESHWAR,Wheat,1580.0
08-10-22,CUTTACK,Wheat,
08-10-22,SAMBALPUR,Wheat,1570.0
08-10-22,KOLKATA,Wheat,
08-10-22,SILIGURI,Wheat,1450.0
08-10-22,PORT BLAIR,Wheat,
08-10-22,ITANAGAR,Wheat,
08-10-22,GUWAHATI,Wheat,
08-10-22,SHILLONG,Wheat,
08-10-22,AIZWAL,Wheat,
08-10-22,DIMAPUR,Wheat,
08-10-22,AGARTALA,Wheat,
08-10-22,VIJAYWADA,Wheat,2367.0
08-10-22,BENGALURU,Wheat,1900.0
08-10-22,DHARWAD,Wheat,2550.0
08-10-22,T.PURAM,Wheat,2300.0
08-10-22,ERNAKULAM,Wheat,2200.0
08-10-22,PUDUCHERRY,Wheat,2300.0
08-10-22,CHENNAI,Wheat,2400.0
08-10-22,DINDIGUL,Wheat,2250.0
08-10-22,THIRUCHIRAPALLI,Wheat,2200.0
08-10-22,HYDERABAD,Wheat,2300.0
09-10-22,CHANDIGARH,Wheat,1700.0
09-10-22,DELHI,Wheat,1560.0
09-10-22,HISAR,Wheat,1400.0
09-10-22,KARNAL,Wheat,1400.0
09-10-22,SHIMLA,Wheat,
09-10-22,MANDI,Wheat,
09-10-22,SRINAGAR,Wheat,
09-10-22,JAMMU,Wheat,1400.0
09-10-22,AMRITSAR,Wheat,1450.0
09-10-22,LUDHIANA,Wheat,
09-10-22,BATHINDA,Wheat,
09-10-22,LUCKNOW,Wheat,1290.0
09-10-22,KANPUR,Wheat,1325.0
09-10-22,VARANASI,Wheat,1450.0
09-10-22,AGRA,Wheat,1450.0
09-10-22,DEHRADUN,Wheat,1450.0
09-10-22,RAIPUR,Wheat,2000.0
09-10-22,PANAJI,Wheat,
09-10-22,AHMEDABAD,Wheat,1300.0
09-10-22,RAJKOT,Wheat,1800.0
09-10-22,BHOPAL,Wheat,1300.0
09-10-22,INDORE,Wheat,1625.0
09-10-22,MUMBAI,Wheat,2100.0
09-10-22,NAGPUR,Wheat,1870.0
